electricity_kwh,renewable_pct,gas_m3,car_km,public_transport_km,short_haul_flights,long_haul_flights,vehicle_factor,diet_value,food_waste_mult,shopping_value,clothing_items,streaming_hours,carbon_footprint
554.0,24.0,131.0,1566.0,20.0,6.0,4.0,0.192,1.7,1.0,0.3,57.0,2.0,14.38
378.0,43.0,52.0,2986.0,856.0,3.0,0.0,0.192,3.3,0.9,1.5,24.0,6.0,15.02
437.0,46.0,33.0,1209.0,848.0,3.0,4.0,0.1,1.7,0.9,0.3,45.0,0.0,9.36
285.0,91.0,122.0,2415.0,772.0,6.0,3.0,0.1,1.9,0.9,0.72,43.0,3.0,12.05
671.0,13.0,12.0,689.0,872.0,2.0,2.0,0.05,1.9,0.9,1.5,45.0,2.0,9.48
215.0,8.0,51.0,2808.0,482.0,0.0,0.0,0.192,1.9,0.9,1.1,7.0,2.0,11.67
556.0,28.0,73.0,154.0,345.0,2.0,4.0,0.05,3.3,1.0,0.72,25.0,7.0,10.82
386.0,76.0,193.0,352.0,120.0,6.0,2.0,0.1,1.7,1.0,1.5,25.0,4.0,10.49
863.0,8.0,169.0,60.0,228.0,4.0,3.0,0.1,1.5,1.0,1.5,41.0,9.0,13.24
193.0,64.0,142.0,934.0,883.0,6.0,0.0,0.0,2.5,1.0,1.1,31.0,11.0,9.1
445.0,59.0,134.0,2639.0,237.0,6.0,3.0,0.1,3.3,1.0,0.72,2.0,12.0,13.71
816.0,29.0,10.0,2017.0,528.0,1.0,4.0,0.192,1.9,1.15,1.5,33.0,1.0,14.63
888.0,67.0,179.0,2723.0,868.0,1.0,0.0,0.192,1.5,1.15,0.3,27.0,10.0,14.58
429.0,6.0,72.0,1157.0,737.0,3.0,3.0,0.0,1.5,1.15,0.72,17.0,8.0,8.89
134.0,50.0,84.0,2857.0,363.0,0.0,2.0,0.0,3.3,1.15,1.1,54.0,1.0,9.38
550.0,32.0,135.0,231.0,158.0,6.0,2.0,0.171,1.7,0.9,0.72,0.0,2.0,9.16
183.0,8.0,194.0,2822.0,240.0,2.0,1.0,0.192,1.9,0.9,0.3,59.0,4.0,15.3
781.0,23.0,186.0,2586.0,516.0,6.0,1.0,0.192,1.9,0.9,0.3,47.0,4.0,17.02
102.0,29.0,70.0,271.0,25.0,5.0,0.0,0.192,1.9,1.15,1.1,7.0,9.0,6.65
48.0,23.0,21.0,2072.0,650.0,0.0,1.0,0.1,1.5,1.0,0.3,45.0,9.0,7.07
819.0,20.0,2.0,2531.0,906.0,1.0,4.0,0.0,1.9,0.9,0.72,16.0,9.0,9.03
188.0,18.0,144.0,750.0,808.0,6.0,2.0,0.05,3.3,1.15,1.1,50.0,0.0,12.53
35.0,89.0,28.0,1260.0,788.0,4.0,0.0,0.192,1.7,1.15,1.5,49.0,11.0,9.36
957.0,90.0,116.0,1524.0,796.0,2.0,4.0,0.05,2.5,0.9,1.5,51.0,7.0,11.82
194.0,22.0,168.0,1451.0,619.0,1.0,4.0,0.0,1.9,0.9,0.72,24.0,2.0,9.88
940.0,36.0,100.0,662.0,568.0,2.0,0.0,0.1,1.9,1.0,0.3,47.0,8.0,9.32
310.0,59.0,61.0,461.0,611.0,0.0,0.0,0.192,1.7,0.9,0.72,10.0,3.0,5.8
98.0,89.0,147.0,360.0,851.0,4.0,4.0,0.05,1.5,1.0,0.3,25.0,2.0,9.14
4.0,51.0,196.0,2271.0,812.0,6.0,0.0,0.192,1.7,1.0,1.5,47.0,9.0,14.9
312.0,36.0,16.0,467.0,939.0,0.0,1.0,0.05,3.3,1.15,0.72,28.0,6.0,8.01
823.0,77.0,105.0,1117.0,649.0,5.0,0.0,0.05,2.5,1.0,0.3,5.0,4.0,7.76
248.0,10.0,58.0,2153.0,209.0,4.0,2.0,0.171,2.5,0.9,0.3,19.0,12.0,11.61
556.0,5.0,196.0,1631.0,741.0,1.0,2.0,0.171,3.3,1.0,0.3,46.0,9.0,16.0
740.0,65.0,27.0,2378.0,855.0,0.0,2.0,0.0,1.9,1.0,1.1,55.0,10.0,7.83
153.0,46.0,188.0,2563.0,491.0,3.0,1.0,0.05,3.3,1.0,1.1,28.0,1.0,11.94
781.0,33.0,48.0,600.0,683.0,3.0,3.0,0.192,1.5,1.15,0.3,53.0,4.0,10.49
6.0,49.0,11.0,2150.0,561.0,4.0,4.0,0.05,1.9,1.0,0.3,17.0,9.0,7.7
62.0,36.0,27.0,1684.0,645.0,4.0,1.0,0.171,1.5,1.0,0.3,19.0,4.0,8.15
782.0,32.0,30.0,147.0,203.0,2.0,0.0,0.171,3.3,1.0,1.5,8.0,6.0,8.66
126.0,23.0,81.0,919.0,755.0,0.0,1.0,0.171,2.5,1.0,1.1,41.0,1.0,9.52
696.0,87.0,153.0,1053.0,962.0,5.0,4.0,0.05,3.3,1.0,0.3,13.0,3.0,11.83
835.0,27.0,72.0,490.0,664.0,3.0,4.0,0.171,1.9,1.0,1.5,60.0,9.0,13.13
698.0,88.0,196.0,877.0,642.0,1.0,2.0,0.192,1.9,1.15,1.1,58.0,10.0,12.66
849.0,17.0,155.0,1733.0,486.0,1.0,4.0,0.05,3.3,1.0,0.3,11.0,2.0,13.8
972.0,40.0,9.0,2852.0,561.0,3.0,0.0,0.1,3.3,0.9,1.5,13.0,1.0,11.71
349.0,0.0,2.0,2078.0,815.0,1.0,3.0,0.0,1.7,1.0,0.72,54.0,6.0,7.75
506.0,86.0,132.0,566.0,341.0,0.0,3.0,0.0,1.9,0.9,0.72,50.0,11.0,8.57
962.0,93.0,122.0,2870.0,635.0,2.0,4.0,0.171,1.9,0.9,0.3,34.0,0.0,14.44
118.0,24.0,106.0,1534.0,508.0,6.0,1.0,0.1,1.9,1.0,0.72,11.0,0.0,9.02
326.0,25.0,39.0,2090.0,828.0,3.0,0.0,0.05,2.5,0.9,0.3,34.0,5.0,7.51
312.0,97.0,18.0,1763.0,418.0,5.0,0.0,0.0,1.9,0.9,0.3,28.0,9.0,4.23
157.0,85.0,104.0,2769.0,329.0,1.0,3.0,0.1,1.5,1.15,1.5,59.0,5.0,12.15
622.0,89.0,26.0,1416.0,628.0,4.0,4.0,0.05,1.9,0.9,0.3,48.0,5.0,8.24
632.0,56.0,163.0,512.0,734.0,3.0,4.0,0.05,1.5,0.9,1.5,51.0,0.0,11.94
817.0,6.0,24.0,378.0,301.0,0.0,2.0,0.171,1.5,0.9,0.72,39.0,6.0,8.89
192.0,46.0,92.0,1601.0,326.0,2.0,3.0,0.05,1.7,0.9,0.3,42.0,9.0,8.38
678.0,16.0,90.0,2291.0,337.0,2.0,2.0,0.05,2.5,1.15,1.5,26.0,10.0,12.38
871.0,52.0,136.0,2516.0,276.0,5.0,2.0,0.171,1.5,1.0,1.5,58.0,10.0,16.07
991.0,57.0,152.0,896.0,172.0,6.0,3.0,0.0,3.3,1.0,0.72,41.0,7.0,12.53
372.0,32.0,103.0,564.0,43.0,1.0,0.0,0.0,1.5,0.9,1.5,11.0,7.0,6.44
98.0,95.0,48.0,1924.0,769.0,4.0,2.0,0.192,2.5,1.15,0.72,57.0,12.0,12.8
722.0,93.0,21.0,1953.0,928.0,0.0,4.0,0.1,1.5,1.0,1.1,17.0,10.0,9.28
931.0,16.0,51.0,2131.0,887.0,4.0,0.0,0.0,1.5,0.9,0.72,43.0,1.0,8.56
848.0,25.0,103.0,1620.0,478.0,2.0,2.0,0.192,1.7,0.9,1.5,53.0,11.0,14.59
331.0,32.0,11.0,1757.0,268.0,5.0,0.0,0.05,1.9,0.9,0.72,1.0,5.0,5.74
789.0,86.0,51.0,2071.0,464.0,3.0,1.0,0.1,3.3,1.0,1.5,47.0,4.0,11.18
328.0,8.0,125.0,1063.0,21.0,5.0,1.0,0.192,1.9,0.9,0.3,54.0,8.0,10.74
5.0,10.0,99.0,1272.0,873.0,4.0,3.0,0.192,1.7,1.15,1.5,2.0,9.0,11.65
880.0,43.0,153.0,578.0,816.0,2.0,3.0,0.05,1.7,1.0,1.1,20.0,10.0,11.57
38.0,1.0,16.0,161.0,381.0,0.0,3.0,0.05,1.5,1.15,1.5,42.0,10.0,6.95
775.0,85.0,111.0,1407.0,624.0,2.0,0.0,0.192,3.3,1.15,1.1,17.0,10.0,12.12
519.0,7.0,191.0,2612.0,475.0,1.0,0.0,0.171,2.5,1.15,0.3,41.0,0.0,15.6
777.0,2.0,196.0,1201.0,695.0,5.0,1.0,0.0,3.3,0.9,0.72,60.0,3.0,13.84
533.0,44.0,79.0,1557.0,714.0,3.0,4.0,0.192,1.9,1.15,1.1,48.0,11.0,14.27
226.0,30.0,60.0,1476.0,3.0,6.0,4.0,0.1,2.5,0.9,1.5,16.0,3.0,11.02
998.0,93.0,117.0,369.0,965.0,1.0,3.0,0.0,1.7,1.0,1.5,36.0,5.0,9.32
416.0,23.0,111.0,285.0,405.0,4.0,0.0,0.1,3.3,1.15,1.1,0.0,6.0,9.77
899.0,2.0,159.0,227.0,230.0,5.0,4.0,0.171,2.5,1.0,1.1,32.0,7.0,14.94
771.0,5.0,42.0,2389.0,728.0,0.0,0.0,0.0,1.7,0.9,1.1,30.0,4.0,7.8
164.0,65.0,158.0,2422.0,914.0,5.0,3.0,0.192,1.5,1.0,0.72,43.0,11.0,15.47
640.0,36.0,158.0,2394.0,589.0,4.0,1.0,0.192,1.7,0.9,0.72,39.0,4.0,15.07
133.0,3.0,172.0,1729.0,905.0,0.0,4.0,0.1,2.5,1.0,0.72,43.0,2.0,13.2
302.0,97.0,55.0,2791.0,593.0,2.0,4.0,0.192,3.3,1.0,0.3,26.0,5.0,14.94
189.0,40.0,30.0,1296.0,731.0,3.0,3.0,0.192,2.5,0.9,0.72,45.0,7.0,10.91
221.0,84.0,40.0,2121.0,322.0,1.0,4.0,0.171,1.9,1.15,1.5,4.0,8.0,12.01
334.0,91.0,44.0,1993.0,552.0,3.0,1.0,0.0,1.9,1.15,1.5,60.0,4.0,7.44
871.0,38.0,188.0,494.0,973.0,4.0,3.0,0.171,1.9,0.9,1.5,6.0,10.0,13.64
209.0,79.0,84.0,710.0,319.0,6.0,3.0,0.05,2.5,1.0,0.72,54.0,3.0,9.55
943.0,38.0,68.0,2246.0,714.0,5.0,0.0,0.1,1.5,1.15,1.5,7.0,11.0,11.38
262.0,98.0,199.0,570.0,789.0,0.0,1.0,0.192,2.5,0.9,0.72,48.0,1.0,10.37
367.0,0.0,132.0,843.0,523.0,1.0,1.0,0.0,3.3,1.15,0.3,52.0,6.0,10.52
144.0,91.0,67.0,439.0,887.0,2.0,2.0,0.05,1.7,1.15,1.5,30.0,4.0,7.98
655.0,50.0,189.0,81.0,823.0,1.0,1.0,0.192,1.9,0.9,1.5,59.0,2.0,11.06
320.0,37.0,134.0,2034.0,31.0,3.0,1.0,0.1,1.7,1.15,0.3,1.0,6.0,9.33
736.0,51.0,32.0,1145.0,710.0,1.0,4.0,0.192,1.7,1.15,0.72,44.0,6.0,11.58
76.0,9.0,81.0,1827.0,138.0,4.0,1.0,0.0,1.5,1.0,1.1,24.0,4.0,6.33
340.0,34.0,81.0,1734.0,422.0,5.0,2.0,0.171,3.3,1.0,0.3,34.0,10.0,12.84
213.0,20.0,120.0,1004.0,507.0,4.0,3.0,0.171,1.5,1.0,1.5,54.0,10.0,12.19
24.0,42.0,10.0,2595.0,388.0,1.0,3.0,0.05,2.5,1.0,1.5,42.0,8.0,9.08
889.0,32.0,91.0,2009.0,476.0,3.0,0.0,0.1,2.5,0.9,0.72,24.0,10.0,11.2
477.0,0.0,101.0,1140.0,296.0,1.0,4.0,0.05,1.7,1.0,1.5,22.0,12.0,11.3
404.0,95.0,90.0,2604.0,864.0,6.0,0.0,0.0,3.3,1.0,1.5,58.0,2.0,9.44
371.0,27.0,61.0,1237.0,656.0,4.0,1.0,0.1,1.5,1.15,0.3,12.0,7.0,7.95
263.0,19.0,61.0,2538.0,989.0,5.0,4.0,0.1,1.9,1.0,1.5,18.0,10.0,13.06
999.0,39.0,127.0,2351.0,206.0,6.0,2.0,0.192,1.5,0.9,1.1,26.0,1.0,15.68
520.0,60.0,16.0,1388.0,781.0,4.0,0.0,0.05,2.5,1.15,0.3,60.0,1.0,7.67
623.0,35.0,146.0,2556.0,870.0,5.0,1.0,0.171,1.9,1.15,0.3,35.0,6.0,15.13
984.0,5.0,19.0,1644.0,551.0,4.0,1.0,0.0,1.7,1.0,0.3,45.0,0.0,8.85
667.0,45.0,200.0,1427.0,700.0,0.0,0.0,0.192,1.9,1.15,1.5,23.0,3.0,13.46
965.0,57.0,23.0,2510.0,899.0,6.0,0.0,0.05,3.3,0.9,1.5,53.0,4.0,10.95
193.0,72.0,13.0,995.0,424.0,5.0,4.0,0.1,1.9,0.9,1.5,25.0,2.0,8.93
903.0,100.0,58.0,458.0,599.0,2.0,3.0,0.0,2.5,0.9,1.5,1.0,1.0,7.5
725.0,62.0,196.0,1251.0,669.0,5.0,3.0,0.1,1.7,1.15,0.72,21.0,3.0,12.68
300.0,21.0,116.0,1288.0,923.0,3.0,2.0,0.192,1.5,1.15,0.3,10.0,12.0,11.07
520.0,6.0,88.0,30.0,755.0,4.0,0.0,0.1,2.5,0.9,1.1,23.0,2.0,8.86
507.0,44.0,68.0,1947.0,487.0,1.0,2.0,0.171,1.5,1.15,0.3,42.0,4.0,11.19
719.0,36.0,5.0,2298.0,44.0,0.0,2.0,0.171,3.3,1.0,0.3,42.0,5.0,12.52
639.0,35.0,1.0,1896.0,635.0,2.0,0.0,0.0,2.5,0.9,0.3,27.0,9.0,5.86
996.0,63.0,193.0,2544.0,176.0,0.0,3.0,0.192,3.3,1.15,0.72,29.0,1.0,18.17
340.0,68.0,33.0,870.0,491.0,5.0,4.0,0.1,1.9,1.15,1.1,56.0,9.0,10.28
551.0,68.0,63.0,2127.0,611.0,0.0,2.0,0.192,2.5,0.9,1.5,51.0,7.0,13.47
965.0,86.0,93.0,2800.0,108.0,6.0,0.0,0.171,1.9,1.15,1.1,16.0,8.0,12.85
214.0,23.0,183.0,2887.0,453.0,0.0,3.0,0.0,1.5,0.9,0.3,47.0,5.0,9.08
655.0,7.0,139.0,857.0,882.0,3.0,3.0,0.192,1.5,1.15,0.3,38.0,1.0,13.0
44.0,12.0,189.0,2639.0,580.0,0.0,2.0,0.05,1.9,0.9,1.1,52.0,11.0,11.13
525.0,90.0,185.0,1905.0,774.0,0.0,3.0,0.0,3.3,0.9,1.5,56.0,8.0,11.97
630.0,54.0,82.0,1567.0,482.0,5.0,3.0,0.1,1.7,1.0,0.3,10.0,4.0,9.91
58.0,86.0,25.0,754.0,207.0,2.0,3.0,0.05,3.3,0.9,0.3,28.0,4.0,7.15
800.0,22.0,80.0,1144.0,617.0,5.0,2.0,0.1,1.9,1.15,1.5,60.0,0.0,12.88
838.0,90.0,161.0,1098.0,726.0,4.0,4.0,0.192,1.7,1.15,1.5,50.0,2.0,14.07
864.0,21.0,188.0,671.0,609.0,3.0,3.0,0.0,1.9,0.9,1.1,31.0,6.0,12.79
377.0,89.0,159.0,116.0,181.0,0.0,3.0,0.0,2.5,1.0,1.1,49.0,10.0,9.96
434.0,59.0,115.0,2285.0,314.0,6.0,1.0,0.171,2.5,1.15,1.5,6.0,2.0,13.95
796.0,12.0,2.0,1460.0,128.0,1.0,1.0,0.05,1.9,1.0,1.5,59.0,0.0,9.29
688.0,16.0,72.0,2102.0,256.0,6.0,1.0,0.05,3.3,1.15,1.1,6.0,9.0,11.98
423.0,34.0,91.0,841.0,990.0,1.0,2.0,0.05,2.5,0.9,1.1,54.0,10.0,10.24
28.0,40.0,0.0,975.0,894.0,1.0,4.0,0.192,1.7,1.15,0.3,16.0,4.0,8.27
986.0,74.0,164.0,2385.0,627.0,4.0,4.0,0.1,3.3,1.0,0.72,39.0,9.0,15.6
987.0,70.0,191.0,2855.0,752.0,6.0,0.0,0.192,3.3,1.0,1.5,23.0,5.0,18.38
748.0,54.0,143.0,2500.0,408.0,5.0,1.0,0.0,1.9,1.0,0.3,28.0,8.0,8.8
836.0,89.0,77.0,524.0,896.0,6.0,4.0,0.192,1.9,1.0,1.5,44.0,2.0,11.44
540.0,65.0,91.0,719.0,411.0,1.0,1.0,0.05,1.5,1.0,1.1,23.0,1.0,7.15
801.0,43.0,117.0,1519.0,438.0,5.0,4.0,0.1,3.3,1.0,0.72,5.0,5.0,13.72
993.0,26.0,169.0,1980.0,565.0,5.0,0.0,0.192,1.5,0.9,1.5,26.0,2.0,15.53
44.0,49.0,80.0,69.0,754.0,5.0,1.0,0.0,1.9,0.9,0.72,6.0,12.0,6.4
721.0,91.0,59.0,1555.0,198.0,2.0,4.0,0.171,2.5,1.15,0.3,39.0,12.0,11.67
48.0,32.0,16.0,2994.0,240.0,1.0,0.0,0.0,3.3,1.0,1.5,15.0,8.0,6.05
886.0,67.0,103.0,700.0,597.0,3.0,0.0,0.05,1.5,1.0,0.3,33.0,3.0,7.1
291.0,10.0,101.0,1891.0,938.0,6.0,3.0,0.0,3.3,1.15,1.1,15.0,6.0,11.84
857.0,67.0,72.0,432.0,377.0,5.0,2.0,0.0,1.5,1.15,0.72,23.0,10.0,7.94
377.0,62.0,185.0,1842.0,353.0,6.0,0.0,0.1,1.7,1.15,0.72,10.0,5.0,10.53
255.0,53.0,47.0,2724.0,82.0,5.0,0.0,0.05,1.9,1.15,1.5,15.0,0.0,7.84
751.0,90.0,113.0,1502.0,391.0,3.0,0.0,0.0,1.7,1.15,0.3,55.0,6.0,6.74
585.0,94.0,43.0,830.0,349.0,3.0,3.0,0.171,1.7,1.15,0.3,40.0,8.0,8.43
535.0,61.0,150.0,655.0,477.0,3.0,1.0,0.171,3.3,1.0,1.1,11.0,5.0,11.27
626.0,43.0,154.0,460.0,339.0,2.0,4.0,0.0,3.3,1.0,1.1,17.0,6.0,12.3
707.0,72.0,194.0,1021.0,69.0,4.0,4.0,0.1,1.9,1.15,0.72,3.0,8.0,11.96
121.0,8.0,141.0,1814.0,748.0,2.0,3.0,0.1,1.9,1.0,1.1,23.0,6.0,11.66
591.0,14.0,42.0,594.0,439.0,6.0,4.0,0.0,2.5,1.0,0.3,21.0,9.0,10.01
909.0,97.0,78.0,1527.0,56.0,0.0,0.0,0.1,2.5,0.9,1.1,22.0,10.0,7.48
115.0,32.0,41.0,1686.0,168.0,4.0,4.0,0.1,1.5,0.9,1.5,39.0,11.0,10.13
705.0,72.0,31.0,1096.0,834.0,0.0,0.0,0.1,1.9,1.15,1.5,36.0,5.0,7.94
273.0,99.0,36.0,1525.0,392.0,3.0,4.0,0.0,1.7,1.15,0.3,19.0,0.0,6.51
679.0,86.0,178.0,2301.0,141.0,4.0,3.0,0.0,1.5,0.9,0.3,43.0,7.0,8.99
119.0,50.0,159.0,1817.0,293.0,1.0,1.0,0.05,1.7,1.0,0.3,23.0,8.0,8.01
387.0,66.0,23.0,2597.0,462.0,4.0,3.0,0.0,1.5,1.15,0.72,54.0,5.0,7.4
405.0,60.0,38.0,2950.0,645.0,0.0,3.0,0.192,1.5,0.9,0.72,18.0,0.0,12.98
17.0,79.0,91.0,1288.0,693.0,5.0,1.0,0.0,1.5,1.15,1.1,59.0,3.0,7.75
111.0,38.0,65.0,2149.0,71.0,4.0,1.0,0.192,2.5,1.0,1.1,43.0,3.0,12.27
199.0,71.0,190.0,2994.0,185.0,5.0,4.0,0.1,1.7,0.9,1.1,53.0,1.0,14.5
641.0,87.0,6.0,231.0,176.0,3.0,1.0,0.1,1.5,1.15,0.3,53.0,2.0,5.07
520.0,73.0,96.0,2252.0,11.0,5.0,3.0,0.1,2.5,1.0,0.72,34.0,8.0,11.75
926.0,86.0,10.0,2840.0,388.0,4.0,0.0,0.0,1.5,1.0,1.1,47.0,11.0,5.43
197.0,20.0,108.0,109.0,447.0,6.0,0.0,0.1,3.3,1.0,1.1,39.0,9.0,9.51
638.0,10.0,59.0,120.0,715.0,3.0,0.0,0.171,1.5,1.15,0.3,1.0,0.0,6.88
629.0,93.0,34.0,2158.0,230.0,0.0,2.0,0.192,1.5,0.9,0.72,49.0,12.0,10.5
628.0,27.0,65.0,519.0,519.0,5.0,4.0,0.192,1.5,0.9,0.72,33.0,2.0,10.72
951.0,92.0,66.0,1318.0,42.0,6.0,3.0,0.1,1.7,1.0,0.72,13.0,3.0,8.65
107.0,81.0,131.0,19.0,631.0,3.0,3.0,0.171,3.3,1.0,0.3,0.0,6.0,9.14
174.0,14.0,29.0,347.0,486.0,4.0,1.0,0.05,1.5,1.0,0.3,44.0,4.0,5.77
410.0,25.0,56.0,1674.0,146.0,4.0,1.0,0.0,1.9,1.0,1.1,46.0,7.0,7.75
853.0,26.0,151.0,1885.0,492.0,6.0,1.0,0.05,1.9,0.9,1.1,2.0,5.0,11.54
9.0,33.0,97.0,1158.0,148.0,5.0,3.0,0.05,1.9,0.9,0.3,41.0,12.0,8.33
865.0,40.0,99.0,210.0,766.0,2.0,2.0,0.0,1.7,0.9,1.5,49.0,8.0,10.39
389.0,72.0,68.0,435.0,710.0,0.0,3.0,0.1,2.5,0.9,1.1,13.0,6.0,8.41
12.0,72.0,102.0,2628.0,645.0,4.0,0.0,0.05,1.9,1.15,1.5,36.0,2.0,9.13
678.0,7.0,62.0,2406.0,903.0,2.0,3.0,0.171,2.5,0.9,1.5,59.0,1.0,16.59
766.0,45.0,135.0,668.0,96.0,3.0,4.0,0.1,3.3,0.9,1.5,21.0,7.0,13.12
324.0,52.0,106.0,1416.0,528.0,4.0,2.0,0.192,1.9,0.9,1.5,7.0,11.0,11.77
761.0,95.0,4.0,156.0,418.0,6.0,3.0,0.05,2.5,1.15,0.3,48.0,4.0,7.6
691.0,77.0,137.0,1835.0,469.0,4.0,2.0,0.1,1.7,0.9,0.72,44.0,11.0,11.05
103.0,18.0,101.0,510.0,325.0,0.0,0.0,0.192,1.5,1.15,1.5,30.0,2.0,7.6
922.0,28.0,31.0,1059.0,736.0,2.0,2.0,0.0,1.7,1.15,1.1,40.0,5.0,9.45
531.0,89.0,131.0,121.0,860.0,6.0,3.0,0.171,3.3,1.0,0.72,36.0,8.0,11.33
144.0,20.0,58.0,444.0,771.0,0.0,4.0,0.1,2.5,1.0,0.72,42.0,1.0,9.26
717.0,55.0,44.0,1887.0,163.0,4.0,2.0,0.171,2.5,1.0,1.5,56.0,0.0,13.13
411.0,20.0,90.0,1607.0,154.0,4.0,2.0,0.0,3.3,1.15,1.1,27.0,9.0,10.65
669.0,14.0,75.0,959.0,13.0,5.0,4.0,0.171,2.5,1.0,0.72,21.0,11.0,12.85
858.0,50.0,62.0,32.0,483.0,3.0,3.0,0.0,3.3,1.0,0.3,51.0,9.0,10.45
533.0,3.0,94.0,2576.0,508.0,3.0,1.0,0.192,1.9,0.9,0.3,46.0,4.0,14.4
851.0,40.0,200.0,564.0,588.0,5.0,0.0,0.0,1.9,0.9,1.1,34.0,8.0,10.87
269.0,29.0,128.0,2072.0,154.0,2.0,0.0,0.05,1.5,0.9,0.72,8.0,1.0,7.18
878.0,52.0,143.0,304.0,620.0,6.0,2.0,0.192,3.3,1.15,1.1,6.0,8.0,13.01
880.0,58.0,160.0,1259.0,946.0,1.0,2.0,0.1,1.5,1.0,1.5,60.0,3.0,12.54
728.0,88.0,167.0,523.0,462.0,5.0,3.0,0.1,1.7,0.9,1.1,26.0,6.0,10.41
939.0,0.0,47.0,2765.0,302.0,6.0,1.0,0.171,1.5,0.9,1.1,0.0,2.0,14.77
791.0,62.0,121.0,685.0,897.0,2.0,4.0,0.171,2.5,0.9,0.3,33.0,6.0,11.78
235.0,26.0,180.0,573.0,725.0,1.0,2.0,0.192,1.5,1.0,0.3,14.0,2.0,9.59
183.0,7.0,111.0,904.0,780.0,3.0,1.0,0.171,1.5,1.15,0.3,25.0,0.0,8.93
776.0,99.0,64.0,1694.0,502.0,2.0,1.0,0.05,1.5,0.9,1.1,44.0,9.0,7.11
516.0,76.0,118.0,1060.0,519.0,2.0,3.0,0.05,1.5,0.9,0.72,4.0,2.0,8.15
376.0,0.0,44.0,1124.0,897.0,0.0,3.0,0.1,1.9,1.0,1.1,3.0,10.0,9.58
331.0,65.0,59.0,2100.0,935.0,6.0,3.0,0.05,1.9,1.0,1.5,12.0,12.0,10.25
649.0,62.0,118.0,2050.0,94.0,5.0,3.0,0.171,3.3,1.15,1.5,2.0,8.0,15.63
935.0,97.0,110.0,2642.0,2.0,6.0,3.0,0.171,1.9,0.9,1.5,18.0,5.0,14.02
297.0,97.0,97.0,32.0,981.0,1.0,3.0,0.0,1.5,1.15,1.1,13.0,11.0,7.97
298.0,100.0,120.0,175.0,260.0,0.0,4.0,0.1,1.5,0.9,0.3,59.0,12.0,8.2
715.0,7.0,101.0,290.0,794.0,0.0,4.0,0.171,1.9,1.15,0.72,47.0,10.0,12.43
325.0,64.0,92.0,2400.0,226.0,0.0,2.0,0.1,3.3,0.9,0.72,40.0,6.0,11.14
606.0,53.0,162.0,1349.0,432.0,1.0,2.0,0.171,3.3,1.0,1.1,25.0,9.0,13.87
713.0,53.0,187.0,475.0,228.0,6.0,2.0,0.171,1.7,1.15,1.1,8.0,1.0,11.5
808.0,77.0,70.0,376.0,869.0,0.0,3.0,0.171,3.3,1.0,1.5,20.0,3.0,10.68
266.0,11.0,55.0,2270.0,213.0,1.0,3.0,0.05,1.9,0.9,1.1,13.0,10.0,8.81
32.0,59.0,119.0,2067.0,380.0,4.0,1.0,0.05,1.9,1.15,1.5,21.0,6.0,9.32
476.0,86.0,193.0,2467.0,84.0,5.0,4.0,0.192,2.5,1.0,1.5,39.0,11.0,17.89
180.0,67.0,87.0,2642.0,844.0,1.0,2.0,0.171,1.5,1.15,0.72,38.0,6.0,12.72
905.0,82.0,156.0,358.0,919.0,0.0,2.0,0.192,1.7,1.0,1.5,14.0,7.0,10.1
218.0,92.0,147.0,241.0,152.0,1.0,2.0,0.1,3.3,0.9,1.1,21.0,0.0,9.16
619.0,71.0,192.0,976.0,855.0,1.0,3.0,0.1,3.3,0.9,1.5,12.0,6.0,13.11
258.0,14.0,141.0,1528.0,484.0,5.0,4.0,0.1,1.9,0.9,0.72,30.0,1.0,12.08
229.0,20.0,195.0,2638.0,552.0,3.0,4.0,0.1,2.5,0.9,0.72,40.0,0.0,14.76
152.0,7.0,143.0,34.0,742.0,4.0,3.0,0.1,1.5,1.15,0.3,34.0,7.0,9.24
218.0,37.0,10.0,2032.0,309.0,3.0,4.0,0.1,1.7,0.9,0.3,33.0,2.0,8.85
855.0,29.0,133.0,968.0,171.0,3.0,0.0,0.0,1.5,1.0,1.1,20.0,5.0,8.79
416.0,76.0,89.0,651.0,199.0,2.0,0.0,0.171,2.5,1.0,0.72,32.0,1.0,7.81
377.0,98.0,126.0,1517.0,469.0,6.0,4.0,0.1,1.9,1.15,0.3,19.0,3.0,10.88
697.0,61.0,94.0,1521.0,269.0,3.0,1.0,0.05,3.3,1.15,0.3,57.0,8.0,10.53
350.0,53.0,39.0,1262.0,782.0,2.0,1.0,0.0,3.3,1.15,0.72,2.0,8.0,7.71
715.0,92.0,190.0,321.0,249.0,5.0,3.0,0.192,1.9,1.0,1.1,25.0,2.0,10.93
980.0,35.0,55.0,1407.0,987.0,1.0,1.0,0.0,1.5,0.9,1.1,18.0,9.0,8.3
401.0,64.0,17.0,1242.0,59.0,2.0,2.0,0.05,1.9,1.0,1.5,47.0,0.0,7.56
640.0,91.0,175.0,2349.0,801.0,2.0,4.0,0.05,2.5,1.15,1.1,47.0,12.0,13.54
858.0,42.0,112.0,2570.0,393.0,2.0,3.0,0.192,3.3,1.15,0.3,56.0,10.0,18.0
157.0,0.0,41.0,2265.0,575.0,4.0,2.0,0.171,3.3,0.9,0.72,12.0,11.0,12.53
540.0,69.0,184.0,2894.0,126.0,5.0,3.0,0.0,3.3,0.9,1.5,48.0,1.0,12.35
